protocol,address,date,type,subject,body,toa,sc_toa,service_center,read,status,locked,date_sent,sub_id,readable_date,contact_name
0,AirtelMoney,1765883258260,1,,"TID:CI251216.1207.B00370 Vous avez envoye 3000.00 FCFA a Bello Reounodji,68****88. Le solde de votre compte est  18960.19 FCFA",,,00000000000,1,-1,0,1765883258000,2,16 déc. 2025 12:07:38,(Unknown)
0,AirtelMoney,1765883258382,1,,Vous avez recu une commission de 24.00 FCFA. Trans.ID: CI251216.1207.B00370,,,00000000000,1,-1,0,1765883258000,2,16 déc. 2025 12:07:38,(Unknown)
0,AirtelMoney,1765883562906,1,,Vous avez recu une commission de 0.50 FCFA. Trans.ID: CI251216.1212.A56402,,,00000000000,1,-1,0,1765883561000,2,16 déc. 2025 12:12:42,(Unknown)
0,AirtelMoney,1765884759740,1,,Vous avez recu une commission de 116.00 FCFA. Trans.ID: CO251216.1232.A43115,,,00000000000,1,-1,0,1765884759000,2,16 déc. 2025 12:32:39,(Unknown)
0,AirtelMoney,1765884759880,1,,TID: CO251216.1232.A43115. RECU 14500.00 FCFA du 66****10. Le solde de votre compte Airtel Money est 33460.19 FCFA.,,,00000000000,1,-1,0,1765884759000,2,16 déc. 2025 12:32:39,(Unknown)
0,AirtelMoney,1765885749197,1,,"TID:CI251216.1248.A57292 Vous avez envoye 3500.00 FCFA a Souleymane Ousmane,65****93. Le solde de votre compte est  29960.19 FCFA",,,00000000000,1,-1,0,1765885738000,2,16 déc. 2025 12:49:09,(Unknown)
0,AirtelMoney,1765885749322,1,,Vous avez recu une commission de 28.00 FCFA. Trans.ID: CI251216.1248.A57292,,,00000000000,1,-1,0,1765885738000,2,16 déc. 2025 12:49:09,(Unknown)
0,AirtelMoney,1765887473321,1,,"TID:CI251216.1317.B02090 Vous avez envoye 20000.00 FCFA a Djibrine Haroun,66****62. Le solde de votre compte est  9960.19 FCFA",,,00000000000,1,-1,0,1765887472000,2,16 déc. 2025 13:17:53,(Unknown)
0,AirtelMoney,1765887473475,1,,Vous avez recu une commission de 160.00 FCFA. Trans.ID: CI251216.1317.B02090,,,00000000000,1,-1,0,1765887472000,2,16 déc. 2025 13:17:53,(Unknown)
0,AirtelMoney,1765888685041,1,,Vous avez recu une commission de 1.00 FCFA. Trans.ID: MO251216.1338.A43491,,,00000000000,1,-1,0,1765888684000,2,16 déc. 2025 13:38:05,(Unknown)
0,AirtelMoney,1765889068957,1,,"TID:CI251216.1344.B02677 Vous avez envoye 5500.00 FCFA a Moussa Djasrabe,86****13. Le solde de votre compte est  4461.19 FCFA",,,00000000000,1,-1,0,1765889068000,2,16 déc. 2025 13:44:28,(Unknown)
0,AirtelMoney,1765889069667,1,,Vous avez recu une commission de 44.00 FCFA. Trans.ID: CI251216.1344.B02677,,,00000000000,1,-1,0,1765889068000,2,16 déc. 2025 13:44:29,(Unknown)
0,AirtelMoney,1765889421030,1,,Vous avez recu une commission de 1.25 FCFA. Trans.ID: CI251216.1350.B02793,,,00000000000,1,-1,0,1765889420000,2,16 déc. 2025 13:50:21,(Unknown)
0,AirtelMoney,1765890553360,1,,"TID: PP251216.1409.B14824. Vous avez recu 15750.00 FCFA de  Ladji Nassour,63562132. Votre solde est 20211.19 FCFA",,,00000000000,1,-1,0,1765890553000,2,16 déc. 2025 14:09:13,(Unknown)
0,AirtelMoney,1765890647716,1,,"TID : PP251216.1410.A85981,Cher client votre transaction a echoue car  votre beneficiaire est indisponible, veuillez reessayer plus tard.",,,00000000000,1,-1,0,1765890638000,2,16 déc. 2025 14:10:47,(Unknown)
0,AirtelMoney,1765890728413,1,,"TID : PP251216.1411.A86020,Cher client votre transaction a echoue car  votre beneficiaire est indisponible, veuillez reessayer plus tard.",,,00000000000,1,-1,0,1765890718000,2,16 déc. 2025 14:12:08,(Unknown)
0,AirtelMoney,1765890775673,1,,"TIDPP251216.1412.A86058.Vous avez envoye 15750.00FCFA a Issa Mbailassem, 63562132 REF1.Solde est 4461.19 FCFA.",,,00000000000,1,-1,0,1765890765000,2,16 déc. 2025 14:12:55,(Unknown)
0,AirtelMoney,1765890962568,1,,"TID:CI251216.1415.A59314 Vous avez envoye 1000.00 FCFA a BACHIR NASSOUR,66****15. Le solde de votre compte est  3461.19 FCFA",,,00000000000,1,-1,0,1765890958000,2,16 déc. 2025 14:16:02,(Unknown)
0,AirtelMoney,1765890962785,1,,Vous avez recu une commission de 8.00 FCFA. Trans.ID: CI251216.1415.A59314,,,00000000000,1,-1,0,1765890958000,2,16 déc. 2025 14:16:02,(Unknown)
0,AirtelMoney,1765891831754,1,,Vous avez recu une commission de 2.00 FCFA. Trans.ID: MO251216.1430.A48770,,,00000000000,1,-1,0,1765891831000,2,16 déc. 2025 14:30:31,(Unknown)
0,AirtelMoney,1765893377964,1,,"TID:CI251216.1456.A60410 Vous avez envoye 1000.00 FCFA a Souleymane Ousmane,65****93. Le solde de votre compte est  2463.19 FCFA",,,00000000000,1,-1,0,1765893376000,2,16 déc. 2025 14:56:17,(Unknown)
0,AirtelMoney,1765893378128,1,,Vous avez recu une commission de 8.00 FCFA. Trans.ID: CI251216.1456.A60410,,,00000000000,1,-1,0,1765893376000,2,16 déc. 2025 14:56:18,(Unknown)
0,AirtelMoney,1765895520686,1,,Vous avez recu une commission de 1.00 FCFA. Trans.ID: MO251216.1532.A55277,,,00000000000,1,-1,0,1765895520000,2,16 déc. 2025 15:32:00,(Unknown)
0,AirtelMoney,1765895596267,1,,"TID: PP251216.1533.B17326. Vous avez recu 21000.00 FCFA de  Dana Dingamnayal,85037159. Votre solde est 23464.19 FCFA",,,00000000000,1,-1,0,1765895596000,2,16 déc. 2025 15:33:16,(Unknown)
0,AirtelMoney,1765898090939,1,,Vous avez recu une commission de 26.25 FCFA. Trans.ID: PP251216.1614.B18607,,,00000000000,1,-1,0,1765898089000,2,16 déc. 2025 16:14:50,(Unknown)
0,AirtelMoney,1765898474918,1,,"TID: PP251216.1621.A90442. Vous avez recu 52500.00 FCFA de  DJIBRINE SABOUN,61125915. Votre solde est 75964.19 FCFA",,,00000000000,1,-1,0,1765898474000,2,16 déc. 2025 16:21:14,(Unknown)
0,AirtelMoney,1765898515921,1,,"TIDPP251216.1621.B18798.Vous avez envoye 52500.00FCFA a ZARA NGARBAROUM, 67786489 REF1.Solde est 23464.19 FCFA.",,,00000000000,1,-1,0,1765898514000,2,16 déc. 2025 16:21:55,(Unknown)
0,AirtelMoney,1765898797546,1,,"TID:CI251216.1626.B06384 Vous avez envoye 1000.00 FCFA a Souleymane Mbaiodjim,63****07. Le solde de votre compte est  22464.19 FCFA",,,00000000000,1,-1,0,1765898788000,2,16 déc. 2025 16:26:37,(Unknown)
0,AirtelMoney,1765898797666,1,,Vous avez recu une commission de 8.00 FCFA. Trans.ID: CI251216.1626.B06384,,,00000000000,1,-1,0,1765898788000,2,16 déc. 2025 16:26:37,(Unknown)
0,AirtelMoney,1765899217954,1,,"TID: PP251216.1633.A90841. Vous avez recu 10500.00 FCFA de  Mariam Kodbaye,60611548. Votre solde est 32964.19 FCFA",,,00000000000,1,-1,0,1765899217000,2,16 déc. 2025 16:33:37,(Unknown)
0,AirtelMoney,1765901048453,1,,Vous avez recu une commission de 0.75 FCFA. Trans.ID: CI251216.1704.A63667,,,00000000000,1,-1,0,1765901048000,2,16 déc. 2025 17:04:08,(Unknown)
0,AirtelMoney,1765902933218,1,,Vous avez recu une commission de 3.15 FCFA. Trans.ID: CO251216.1735.B33480,,,00000000000,1,-1,0,1765902932000,2,16 déc. 2025 17:35:33,(Unknown)
0,AirtelMoney,1765903840682,1,,Vous avez recu une commission de 5.00 FCFA. Trans.ID: MO251216.1750.A72564,,,00000000000,1,-1,0,1765903839000,2,16 déc. 2025 17:50:40,(Unknown)
0,AirtelMoney,1765903858612,1,,"TIDPP251216.1750.A93424.Vous avez envoye 1000.00FCFA a Ramatou Allamine, 64804101 REF1.Solde est 31969.19 FCFA.",,,00000000000,1,-1,0,1765903849000,2,16 déc. 2025 17:50:58,(Unknown)
0,AirtelMoney,1765903899525,1,,"TID: PP251216.1751.A93450. Vous avez recu 5500.00 FCFA de  Ladji Nassour,63562132. Votre solde est 37469.19 FCFA",,,00000000000,1,-1,0,1765903898000,2,16 déc. 2025 17:51:39,(Unknown)
0,AirtelMoney,1765903952037,1,,"TIDPP251216.1752.A93472.Vous avez envoye 5500.00FCFA a Adoum Reounodji, 66522192 REF1.Solde est 31969.19 FCFA.",,,00000000000,1,-1,0,1765903943000,2,16 déc. 2025 17:52:32,(Unknown)
0,AirtelMoney,1765904188880,1,,"TIDPP251216.1756.A93568.Vous avez envoye 10000.00FCFA a Fatime Tchari, 60261741 REF1.Solde est 21969.19 FCFA.",,,00000000000,1,-1,0,1765904180000,2,16 déc. 2025 17:56:28,(Unknown)
0,AirtelMoney,1765905313993,1,,Vous avez recu une commission de 10.00 FCFA. Trans.ID: MB251216.1815.A56097,,,00000000000,1,-1,0,1765905313000,2,16 déc. 2025 18:15:13,(Unknown)
0,AirtelMoney,1765905475325,1,,Vous avez recu une commission de 8.00 FCFA. Trans.ID: CI251216.1817.B09183,,,00000000000,1,-1,0,1765905474000,2,16 déc. 2025 18:17:55,(Unknown)
0,AirtelMoney,1765905475543,1,,"TID:CI251216.1817.B09183 Vous avez envoye 1000.00 FCFA a Souleymane Ousmane,65****93. Le solde de votre compte est  20979.19 FCFA",,,00000000000,1,-1,0,1765905474000,2,16 déc. 2025 18:17:55,(Unknown)
0,AirtelMoney,1765906151061,1,,"TID:CI251216.1829.B09555 Vous avez envoye 1000.00 FCFA a Abakar Laoukein,69****19. Le solde de votre compte est  19979.19 FCFA",,,00000000000,1,-1,0,1765906150000,2,16 déc. 2025 18:29:11,(Unknown)
0,AirtelMoney,1765906151285,1,,Vous avez recu une commission de 8.00 FCFA. Trans.ID: CI251216.1829.B09555,,,00000000000,1,-1,0,1765906150000,2,16 déc. 2025 18:29:11,(Unknown)
0,AirtelMoney,1765906503024,1,,"TID:CI251216.1834.B09735 Vous avez envoye 1500.00 FCFA a Ngarta Tolli,65****55. Le solde de votre compte est  18479.19 FCFA",,,00000000000,1,-1,0,1765906493000,2,16 déc. 2025 18:35:03,(Unknown)
0,AirtelMoney,1765906503282,1,,Vous avez recu une commission de 12.00 FCFA. Trans.ID: CI251216.1834.B09735,,,00000000000,1,-1,0,1765906493000,2,16 déc. 2025 18:35:03,(Unknown)
0,AirtelMoney,1765906707900,1,,Vous avez recu une commission de 10.00 FCFA. Trans.ID: MB251216.1838.A57779,,,00000000000,1,-1,0,1765906707000,2,16 déc. 2025 18:38:27,(Unknown)
0,AirtelMoney,1765907242970,1,,Vous avez recu une commission de 1.00 FCFA. Trans.ID: MO251216.1847.A81891,,,00000000000,1,-1,0,1765907242000,2,16 déc. 2025 18:47:22,(Unknown)
0,AirtelMoney,1765907509551,1,,Vous avez recu une commission de 25.00 FCFA. Trans.ID: MB251216.1851.A58737,,,00000000000,1,-1,0,1765907508000,2,16 déc. 2025 18:51:49,(Unknown)
0,AirtelMoney,1765907867295,1,,Vous avez recu une commission de 1.00 FCFA. Trans.ID: MO251216.1857.A83550,,,00000000000,1,-1,0,1765907867000,2,16 déc. 2025 18:57:47,(Unknown)
0,AirtelMoney,1765907891526,1,,"TID:CI251216.1858.B10396 Vous avez envoye 5000.00 FCFA a ALHADJ GUELMIAN,66****94. Le solde de votre compte est  13516.19 FCFA",,,00000000000,1,-1,0,1765907891000,2,16 déc. 2025 18:58:11,(Unknown)
0,AirtelMoney,1765907891723,1,,Vous avez recu une commission de 40.00 FCFA. Trans.ID: CI251216.1858.B10396,,,00000000000,1,-1,0,1765907891000,2,16 déc. 2025 18:58:11,(Unknown)
0,AirtelMoney,1765908220868,1,,Vous avez recu une commission de 2.00 FCFA. Trans.ID: CI251216.1903.A66930,,,00000000000,1,-1,0,1765908219000,2,16 déc. 2025 19:03:40,(Unknown)
0,AirtelMoney,1765908652232,1,,Vous avez recu une commission de 4.00 FCFA. Trans.ID: MO251216.1910.A85453,,,00000000000,1,-1,0,1765908651000,2,16 déc. 2025 19:10:52,(Unknown)
0,AirtelMoney,1765908851888,1,,Vous avez recu une commission de 10.00 FCFA. Trans.ID: MB251216.1914.A60237,,,00000000000,1,-1,0,1765908851000,2,16 déc. 2025 19:14:11,(Unknown)
0,AirtelMoney,1765909593027,1,,Vous avez recu une commission de 1.00 FCFA. Trans.ID: MO251216.1926.A87708,,,00000000000,1,-1,0,1765909592000,2,16 déc. 2025 19:26:33,(Unknown)
0,AirtelMoney,1765910463447,1,,Vous avez recu une commission de 5.50 FCFA. Trans.ID: MB251216.1941.A61931,,,00000000000,1,-1,0,1765910462000,2,16 déc. 2025 19:41:03,(Unknown)
0,AirtelMoney,1765912087641,1,,Vous avez recu une commission de 0.50 FCFA. Trans.ID: CI251216.2008.A68703,,,00000000000,1,-1,0,1765912087000,2,16 déc. 2025 20:08:07,(Unknown)
0,AirtelMoney,1765912731513,1,,Vous avez recu une commission de 4.00 FCFA. Trans.ID: CI251216.2018.B12420,,,00000000000,1,-1,0,1765912723000,2,16 déc. 2025 20:18:51,(Unknown)
0,AirtelMoney,1765912731738,1,,"TID:CI251216.2018.B12420 Vous avez envoye 500.00 FCFA a Ladji Djimet,69****03. Le solde de votre compte est  13036.69 FCFA",,,00000000000,1,-1,0,1765912723000,2,16 déc. 2025 20:18:51,(Unknown)
0,AirtelMoney,1765913010658,1,,"TIDPP251216.2023.B24600.Vous avez envoye 2000.00FCFA a Yaya Tchari, 63337465 REF1.Solde est 11036.69 FCFA.",,,00000000000,1,-1,0,1765913010000,2,16 déc. 2025 20:23:30,(Unknown)
0,AirtelMoney,1765913051666,1,,Vous avez recu une commission de 25.00 FCFA. Trans.ID: MB251216.2024.A64436,,,00000000000,1,-1,0,1765913051000,2,16 déc. 2025 20:24:11,(Unknown)
0,AirtelMoney,1765914021937,1,,Vous avez recu une commission de 10.00 FCFA. Trans.ID: MB251216.2040.A65215,,,00000000000,1,-1,0,1765914021000,2,16 déc. 2025 20:40:21,(Unknown)
0,AirtelMoney,1765914254898,1,,"TID:CI251216.2044.A69725 Vous avez envoye 1000.00 FCFA a Souleymane Ousmane,65****93. Le solde de votre compte est  10071.69 FCFA",,,00000000000,1,-1,0,1765914254000,2,16 déc. 2025 20:44:14,(Unknown)
0,AirtelMoney,1765914255056,1,,Vous avez recu une commission de 8.00 FCFA. Trans.ID: CI251216.2044.A69725,,,00000000000,1,-1,0,1765914254000,2,16 déc. 2025 20:44:15,(Unknown)
0,AirtelMoney,1765914286753,1,,"TID:CI251216.2044.A69738 Vous avez envoye 5000.00 FCFA a Abdelkerim Youssouf,60****56. Le solde de votre compte est  5071.69 FCFA",,,00000000000,1,-1,0,1765914286000,2,16 déc. 2025 20:44:46,(Unknown)
0,AirtelMoney,1765914286933,1,,Vous avez recu une commission de 40.00 FCFA. Trans.ID: CI251216.2044.A69738,,,00000000000,1,-1,0,1765914286000,2,16 déc. 2025 20:44:46,(Unknown)
0,AirtelMoney,1765914327855,1,,"TID:CI251216.2045.A69752 Vous avez envoye 2500.00 FCFA a Hadje Tchari,65****99. Le solde de votre compte est  2571.69 FCFA",,,00000000000,1,-1,0,1765914318000,2,16 déc. 2025 20:45:27,(Unknown)
0,AirtelMoney,1765914328017,1,,Vous avez recu une commission de 20.00 FCFA. Trans.ID: CI251216.2045.A69752,,,00000000000,1,-1,0,1765914318000,2,16 déc. 2025 20:45:28,(Unknown)
0,AirtelMoney,1765915754967,1,,Vous avez recu une commission de 2.50 FCFA. Trans.ID: MB251216.2109.A66382,,,00000000000,1,-1,0,1765915753000,2,16 déc. 2025 21:09:14,(Unknown)
0,AirtelMoney,1765916475907,1,,Vous avez recu une commission de 1.00 FCFA. Trans.ID: MO251216.2121.A99844,,,00000000000,1,-1,0,1765916473000,2,16 déc. 2025 21:21:15,(Unknown)
0,AirtelMoney,1765927656632,1,,Vous avez recu une commission de 5.00 FCFA. Trans.ID: MO251217.0027.A02696,,,00000000000,1,-1,0,1765927655000,2,17 déc. 2025 00:27:36,(Unknown)
0,AirtelMoney,1765946856477,1,,Vous avez recu une commission de 2.00 FCFA. Trans.ID: MB251217.0547.A68540,,,00000000000,1,-1,0,1765946856000,2,17 déc. 2025 05:47:36,(Unknown)
0,AirtelMoney,1765949407472,1,,Vous avez recu une commission de 25.00 FCFA. Trans.ID: MO251217.0630.A04935,,,00000000000,1,-1,0,1765949407000,2,17 déc. 2025 06:30:07,(Unknown)
0,AirtelMoney,1765949955451,1,,Vous avez recu une commission de 0.50 FCFA. Trans.ID: MB251217.0639.A69542,,,00000000000,1,-1,0,1765949954000,2,17 déc. 2025 06:39:15,(Unknown)
0,AirtelMoney,1765950814339,1,,Vous avez recu une commission de 2.50 FCFA. Trans.ID: MO251217.0653.A06635,,,00000000000,1,-1,0,1765950812000,2,17 déc. 2025 06:53:34,(Unknown)
0,AirtelMoney,1765951861178,1,,Vous avez recu une commission de 1.00 FCFA. Trans.ID: MO251217.0710.A08066,,,00000000000,1,-1,0,1765951860000,2,17 déc. 2025 07:11:01,(Unknown)
0,AirtelMoney,1765953104169,1,,Vous avez recu une commission de 1.00 FCFA. Trans.ID: MO251217.0731.A09929,,,00000000000,1,-1,0,1765953103000,2,17 déc. 2025 07:31:44,(Unknown)
0,AirtelMoney,1765953797803,1,,Vous avez recu une commission de 2.20 FCFA. Trans.ID: CO251217.0743.B35026,,,00000000000,1,-1,0,1765953797000,2,17 déc. 2025 07:43:17,(Unknown)
0,AirtelMoney,1765956119743,1,,Vous avez recu une commission de 5.00 FCFA. Trans.ID: MO251217.0821.A14422,,,00000000000,1,-1,0,1765956119000,2,17 déc. 2025 08:21:59,(Unknown)
0,AirtelMoney,1765956647098,1,,Vous avez recu une commission de 6.00 FCFA. Trans.ID: MO251217.0830.A15225,,,00000000000,1,-1,0,1765956645000,2,17 déc. 2025 08:30:47,(Unknown)
0,AirtelMoney,1765958476203,1,,"TID: PP251217.0901.A00659. Vous avez recu 21000.00 FCFA de  Hassan Nadjita,66901349. Votre solde est 23623.19 FCFA",,,00000000000,1,-1,0,1765958476000,2,17 déc. 2025 09:01:16,(Unknown)
0,AirtelMoney,1765959155918,1,,Vous avez recu une commission de 2.50 FCFA. Trans.ID: MO251217.0912.A19009,,,00000000000,1,-1,0,1765959154000,2,17 déc. 2025 09:12:35,(Unknown)
0,AirtelMoney,1765959437534,1,,Vous avez recu une commission de 1.00 FCFA. Trans.ID: MO251217.0917.A19427,,,00000000000,1,-1,0,1765959436000,2,17 déc. 2025 09:17:17,(Unknown)
0,AirtelMoney,1765959972601,1,,Vous avez recu une commission de 1.00 FCFA. Trans.ID: MO251217.0926.A20281,,,00000000000,1,-1,0,1765959971000,2,17 déc. 2025 09:26:12,(Unknown)
0,AirtelMoney,1765960209676,1,,Vous avez recu une commission de 6.00 FCFA. Trans.ID: MO251217.0930.A20648,,,00000000000,1,-1,0,1765960209000,2,17 déc. 2025 09:30:09,(Unknown)
0,AirtelMoney,1765961028703,1,,"TID: PP251217.0943.B28344. Vous avez recu 2900.00 FCFA de  AHMAT GUELMIAN,68725140. Votre solde est 26533.69 FCFA",,,00000000000,1,-1,0,1765961027000,2,17 déc. 2025 09:43:48,(Unknown)
0,AirtelMoney,1765961700546,1,,"TID:CI251217.0954.B16921 Vous avez envoye 2000.00 FCFA a Zara Dingamnayal,63****98. Le solde de votre compte est  24533.69 FCFA",,,00000000000,1,-1,0,1765961699000,2,17 déc. 2025 09:55:00,(Unknown)
0,AirtelMoney,1765961700732,1,,Vous avez recu une commission de 16.00 FCFA. Trans.ID: CI251217.0954.B16921,,,00000000000,1,-1,0,1765961699000,2,17 déc. 2025 09:55:00,(Unknown)
0,AirtelMoney,1765962343598,1,,"TID: PP251217.1005.A02363. Vous avez recu 19000.00 FCFA de  KHADIDJA NGARBAROUM,60745347. Votre solde est 43533.69 FCFA",,,00000000000,1,-1,0,1765962343000,2,17 déc. 2025 10:05:43,(Unknown)
0,AirtelMoney,1765962384102,1,,"TIDPP251217.1006.A02389.Vous avez envoye 10500.00FCFA a Mahamat Hissein, 66195603 REF1.Solde est 33033.69 FCFA.",,,00000000000,1,-1,0,1765962383000,2,17 déc. 2025 10:06:24,(Unknown)
0,AirtelMoney,1765962921694,1,,Vous avez recu une commission de 2.50 FCFA. Trans.ID: MO251217.1015.A24852,,,00000000000,1,-1,0,1765962920000,2,17 déc. 2025 10:15:21,(Unknown)
0,AirtelMoney,1765963363209,1,,Vous avez recu une commission de 5.00 FCFA. Trans.ID: MO251217.1021.A25583,,,00000000000,1,-1,0,1765963316000,2,17 déc. 2025 10:22:43,(Unknown)
0,AirtelMoney,1765963635471,1,,"TID: PP251217.1027.B29554. Vous avez recu 11500.00 FCFA de  Amina Haroun,68290648. Votre solde est 44541.19 FCFA",,,00000000000,1,-1,0,1765963635000,2,17 déc. 2025 10:27:15,(Unknown)
0,AirtelMoney,1765964534468,1,,"TIDPP251217.1042.B29969.Vous avez envoye 28500.00FCFA a Adoum Djasrabe, 66871109 REF1.Solde est 16041.19 FCFA.",,,00000000000,1,-1,0,1765964524000,2,17 déc. 2025 10:42:14,(Unknown)
0,AirtelMoney,1765965516270,1,,"TID: PP251217.1058.B30471. Vous avez recu 20500.00 FCFA de  Ladji Nassour,68421054. Votre solde est 31291.19 FCFA",,,00000000000,1,-1,0,1765965515000,2,17 déc. 2025 10:58:36,(Unknown)
0,AirtelMoney,1765965516418,1,,"TIDPP251217.1058.A04038.Vous avez envoye 5250.00FCFA a Yacoub Saboun, 66501725 REF1.Solde est 10791.19 FCFA.",,,00000000000,1,-1,0,1765965515000,2,17 déc. 2025 10:58:36,(Unknown)
0,AirtelMoney,1765965563926,1,,"TID: PP251217.1058.B30473. Vous avez recu 6300.00 FCFA de  Toubaye Mbailassem,60702918. Votre solde est 37591.19 FCFA",,,00000000000,1,-1,0,1765965517000,2,17 déc. 2025 10:59:23,(Unknown)
0,AirtelMoney,1765965564013,1,,"TID: PP251217.1058.A04050. Vous avez recu 200000.00 FCFA de  AHMAT GUELMIAN,68018925. Votre solde est 237591.19 FCFA",,,00000000000,1,-1,0,1765965523000,2,17 déc. 2025 10:59:24,(Unknown)
0,AirtelMoney,1765966220209,1,,TID: CO251217.1110.A48470. RECU 40500.00 FCFA du 63****27. Le solde de votre compte Airtel Money est 278091.19 FCFA.,,,00000000000,1,-1,0,1765966210000,2,17 déc. 2025 11:10:20,(Unknown)
0,AirtelMoney,1765966220369,1,,Vous avez recu une commission de 324.00 FCFA. Trans.ID: CO251217.1110.A48470,,,00000000000,1,-1,0,1765966210000,2,17 déc. 2025 11:10:20,(Unknown)
0,AirtelMoney,1765966481280,1,,Vous avez recu une commission de 10.00 FCFA. Trans.ID: MB251217.1114.A81946,,,00000000000,1,-1,0,1765966480000,2,17 déc. 2025 11:14:41,(Unknown)
0,AirtelMoney,1765966601606,1,,"TIDPP251217.1116.A04631.Vous avez envoye 12000.00FCFA a Issa Mbailassem, 63562132 REF1.Solde est 266101.19 FCFA.",,,00000000000,1,-1,0,1765966601000,2,17 déc. 2025 11:16:41,(Unknown)
0,AirtelMoney,1765966620771,1,,"TIDPP251217.1116.A04643.Vous avez envoye 200000.00FCFA a Dana Djimet, 61365675 REF1.Solde est 66101.19 FCFA.",,,00000000000,1,-1,0,1765966620000,2,17 déc. 2025 11:17:00,(Unknown)
0,AirtelMoney,1765967226281,1,,Vous avez recu une commission de 15.00 FCFA. Trans.ID: PP251217.1127.A04963,,,00000000000,1,-1,0,1765967225000,2,17 déc. 2025 11:27:06,(Unknown)
0,AirtelMoney,1765968156924,1,,"TID: PP251217.1142.A05472. Vous avez recu 5200.00 FCFA de  Ladji Nassour,68421054. Votre solde est 71301.19 FCFA",,,00000000000,1,-1,0,1765968153000,2,17 déc. 2025 11:42:36,(Unknown)
0,AirtelMoney,1765968504997,1,,Vous avez recu une commission de 5.00 FCFA. Trans.ID: MB251217.1148.A83593,,,00000000000,1,-1,0,1765968503000,2,17 déc. 2025 11:48:24,(Unknown)
0,AirtelMoney,1765968540795,1,,Vous avez recu une commission de 8.00 FCFA. Trans.ID: CI251217.1148.A77899,,,00000000000,1,-1,0,1765968540000,2,17 déc. 2025 11:49:00,(Unknown)
0,AirtelMoney,1765968541071,1,,"TID:CI251217.1148.A77899 Vous avez envoye 1000.00 FCFA a Abdelkerim Tchari,60****03. Le solde de votre compte est  70306.19 FCFA",,,00000000000,1,-1,0,1765968540000,2,17 déc. 2025 11:49:01,(Unknown)
0,AirtelMoney,1765971306909,1,,"TIDPP251217.1234.A07240.Vous avez envoye 10500.00FCFA a MARIAM NGARLEMDANA, 62695323 REF1.Solde est 59806.19 FCFA.",,,00000000000,1,-1,0,1765971295000,2,17 déc. 2025 12:35:06,(Unknown)
0,AirtelMoney,1765971307037,1,,"TID: PP251217.1234.A07243. Vous avez recu 2000.00 FCFA de  Bello Laoukein,60741620. Votre solde est 61806.19 FCFA",,,00000000000,1,-1,0,1765971297000,2,17 déc. 2025 12:35:07,(Unknown)
0,AirtelMoney,1765971313859,1,,Vous avez recu une commission de 70.00 FCFA. Trans.ID: MB251217.1235.A85829,,,00000000000,1,-1,0,1765971314000,2,17 déc. 2025 12:35:13,(Unknown)
0,AirtelMoney,1765971384965,1,,TID: CO251217.1236.A49176. RECU 20000.00 FCFA du 85****38. Le solde de votre compte Airtel Money est 81876.19 FCFA.,,,00000000000,1,-1,0,1765971384000,2,17 déc. 2025 12:36:24,(Unknown)
0,AirtelMoney,1765971385249,1,,Vous avez recu une commission de 160.00 FCFA. Trans.ID: CO251217.1236.A49176,,,00000000000,1,-1,0,1765971384000,2,17 déc. 2025 12:36:25,(Unknown)
0,AirtelMoney,1765972136372,1,,"TIDPP251217.1248.A07701.Vous avez envoye 2000.00FCFA a Ladji Doumgor, 62611267 REF1.Solde est 79876.19 FCFA.",,,00000000000,1,-1,0,1765972126000,2,17 déc. 2025 12:48:56,(Unknown)
0,AirtelMoney,1765972173531,1,,Vous avez recu une commission de 20.00 FCFA. Trans.ID: MB251217.1249.A86509,,,00000000000,1,-1,0,1765972173000,2,17 déc. 2025 12:49:33,(Unknown)
0,AirtelMoney,1765972559747,1,,Vous avez recu une commission de 2.50 FCFA. Trans.ID: MO251217.1255.A40200,,,00000000000,1,-1,0,1765972559000,2,17 déc. 2025 12:55:59,(Unknown)
0,AirtelMoney,1765972561250,1,,"TIDPP251217.1256.A07917.Vous avez envoye 52500.00FCFA a HASSAN YOUSSOUF, 66966989 REF1.Solde est 27398.69 FCFA.",,,00000000000,1,-1,0,1765972560000,2,17 déc. 2025 12:56:01,(Unknown)
0,AirtelMoney,1765972978574,1,,"TIDPP251217.1302.B34343.Vous avez envoye 20000.00FCFA a Dana Djimet, 61365675 REF1.Solde est 7398.69 FCFA.",,,00000000000,1,-1,0,1765972978000,2,17 déc. 2025 13:02:58,(Unknown)
0,AirtelMoney,1765973032354,1,,Vous avez recu une commission de 20.00 FCFA. Trans.ID: PP251217.1303.A08147,,,00000000000,1,-1,0,1765973032000,2,17 déc. 2025 13:03:52,(Unknown)
0,AirtelMoney,1765973251267,1,,"TID: PP251217.1307.A08259. Vous avez recu 26250.00 FCFA de  Tahir Ngarlemdana,61840818. Votre solde est 33648.69 FCFA",,,00000000000,1,-1,0,1765973251000,2,17 déc. 2025 13:07:31,(Unknown)
0,AirtelMoney,1765973308796,1,,"TIDPP251217.1308.B34469.Vous avez envoye 26250.00FCFA a Bello Haroun, 66807903 REF1.Solde est 7398.69 FCFA.",,,00000000000,1,-1,0,1765973297000,2,17 déc. 2025 13:08:28,(Unknown)
